NULL,MLB103601,"Não Recarregáveis",MLB,0,MLB103601
NULL,MLB45495,"550W a 790W",MLB,0,MLB45495
NULL,MLB108955,Oakley,MLB,0,MLB108955
NULL,MLB40186,Bronze,MLB,0,MLB40186
NULL,MLB63908,"Jóias e Relógios",MLB,0,MLB63908
NULL,MLB85871,"Alimentador Automático",MLB,0,MLB85871
NULL,MLB113966,"Shorts e Saias",MLB,0,MLB113966
NULL,MLB51748,Harpy,MLB,0,MLB51748
NULL,MLB30190,Talhas,MLB,0,MLB30190
NULL,MLB103413,Sanyo,MLB,0,MLB103413
NULL,MLB45496,"450W a 540W",MLB,0,MLB45496
NULL,MLB64126,"Instrumentos Musicais",MLB,0,MLB64126
NULL,MLB108954,Nike,MLB,0,MLB108954
NULL,MLB5460,Artesanato,MLB,0,MLB5460
NULL,MLB39961,"Roupa de Banho",MLB,0,MLB39961
NULL,MLB47580,"Cintos e Fivelas",MLB,0,MLB47580
NULL,MLB22438,Corgi,MLB,0,MLB22438
NULL,MLB30192,Serras,MLB,0,MLB30192
NULL,MLB1126,Outros,MLB,0,MLB1126
NULL,MLB45497,"280W a 440W",MLB,0,MLB45497
NULL,MLB103640,Recarregáveis,MLB,0,MLB103640
NULL,MLB47597,"Bolsas, Carteiras e Malas",MLB,0,MLB47597
NULL,MLB108953,Mormaii,MLB,0,MLB108953
NULL,MLB40323,Têxteis,MLB,0,MLB40323
NULL,MLB1553,Informática,MLB,0,MLB1553
NULL,MLB22535,"Escala 1/64",MLB,0,MLB22535
NULL,MLB45498,"150W a 260W",MLB,0,MLB45498
NULL,MLB30217,Prensas,MLB,0,MLB30217
NULL,MLB103600,"Não Recarregáveis",MLB,0,MLB103600
NULL,MLB47618,Bijuterias,MLB,0,MLB47618
NULL,MLB108952,Matrix,MLB,0,MLB108952
NULL,MLB94657,"Recuperação de Dados",MLB,0,MLB94657
NULL,MLB51747,Schuco,MLB,0,MLB51747
NULL,MLB103417,Rayovac,MLB,0,MLB103417
NULL,MLB5444,Outros,MLB,0,MLB5444
NULL,MLB5519,"Relógios Antigos",MLB,0,MLB5519
NULL,MLB94654,Outros,MLB,0,MLB94654
NULL,MLB45492,"1400W a 2490W",MLB,0,MLB45492
NULL,MLB22548,"Outras Marcas",MLB,0,MLB22548
NULL,MLB108951,"Harley Davidson",MLB,0,MLB108951
NULL,MLB47574,Peças,MLB,0,MLB47574
NULL,MLB103639,Recarregáveis,MLB,0,MLB103639
NULL,MLB49068,"Máscaras de Solda",MLB,0,MLB49068
NULL,MLB45493,"1010W a 1390W",MLB,0,MLB45493
NULL,MLB94653,Notebooks,MLB,0,MLB94653
NULL,MLB31419,Pijamas,MLB,0,MLB31419
NULL,MLB108950,Guess,MLB,0,MLB108950
NULL,MLB47596,Outros,MLB,0,MLB47596
NULL,MLB3615,"Livros e Revistas de Animais",MLB,0,MLB3615
NULL,MLB30202,Furadeiras,MLB,0,MLB30202
NULL,MLB15720,Rockford,MLB,0,MLB15720
NULL,MLB51746,Norscot,MLB,0,MLB51746
NULL,MLB3572,Eletrônicos,MLB,0,MLB3572
NULL,MLB1888,Outros,MLB,0,MLB1888
NULL,MLB108939,Patchwork,MLB,0,MLB108939
NULL,MLB103599,"Não Recarregáveis",MLB,0,MLB103599
NULL,MLB108949,"Dolce & Gabbana",MLB,0,MLB108949
NULL,MLB32304,Peixes,MLB,0,MLB32304
NULL,MLB47575,Despertadores,MLB,0,MLB47575
NULL,MLB15729,"Até 140W",MLB,0,MLB15729
NULL,MLB28141,Moletons,MLB,0,MLB28141
NULL,MLB8977,Eletrodomésticos,MLB,0,MLB8977
NULL,MLB22545,Matchbox,MLB,0,MLB22545
NULL,MLB60713,Philips,MLB,0,MLB60713
NULL,MLB108929,Outros,MLB,0,MLB108929
NULL,MLB49069,Fresadoras,MLB,0,MLB49069
NULL,MLB32297,Outros,MLB,0,MLB32297
NULL,MLB47579,"De Parede",MLB,0,MLB47579
NULL,MLB15721,"Acima de 2500W",MLB,0,MLB15721
NULL,MLB108948,Dior,MLB,0,MLB108948
NULL,MLB28129,Macacão,MLB,0,MLB28129
NULL,MLB22543,Maisto,MLB,0,MLB22543
NULL,MLB108932,Crochê,MLB,0,MLB108932
NULL,MLB103638,Recarregáveis,MLB,0,MLB103638
NULL,MLB49259,"Celulares e Telefonia ",MLB,0,MLB49259
NULL,MLB32264,Gatos,MLB,0,MLB32264
NULL,MLB15724,"800W a 1000W",MLB,0,MLB15724
NULL,MLB108947,Cavalli,MLB,0,MLB108947
NULL,MLB47612,"De Mesa",MLB,0,MLB47612
NULL,MLB51745,Harpy,MLB,0,MLB51745
NULL,MLB108942,Bordados,MLB,0,MLB108942
NULL,MLB40561,Outros,MLB,0,MLB40561
NULL,MLB103598,"Não Recarregáveis",MLB,0,MLB103598
NULL,MLB49229,"Ar-Condicionado ",MLB,0,MLB49229
NULL,MLB32303,Cães,MLB,0,MLB32303
NULL,MLB30201,Compressores,MLB,0,MLB30201
NULL,MLB108946,Arnette,MLB,0,MLB108946
NULL,MLB34367,"Portas e Janelas Antigas",MLB,0,MLB34367
NULL,MLB63937,Saúde,MLB,0,MLB63937
NULL,MLB22536,Corgi,MLB,0,MLB22536
NULL,MLB40584,"Mangas Longas",MLB,0,MLB40584
NULL,MLB60678,"Outras Marcas",MLB,0,MLB60678
NULL,MLB108945,Armani,MLB,0,MLB108945
NULL,MLB30218,Chaves,MLB,0,MLB30218
NULL,MLB5457,"Outras Antiguidades",MLB,0,MLB5457
NULL,MLB63964,"Terapia Alternativa",MLB,0,MLB63964
NULL,MLB15725,"550W a 790W",MLB,0,MLB15725
NULL,MLB108707,"Vestidos e Saias",MLB,0,MLB108707
NULL,MLB49118,CNC,MLB,0,MLB49118
NULL,MLB103637,Recarregáveis,MLB,0,MLB103637
NULL,MLB40560,"Mangas Curtas",MLB,0,MLB40560
NULL,MLB108927,Algodão,MLB,0,MLB108927
NULL,MLB108704,Vestidos,MLB,0,MLB108704
NULL,MLB5446,"Indústria Gráfica e Impressão",MLB,0,MLB5446
NULL,MLB103597,"Não Recarregáveis",MLB,0,MLB103597
NULL,MLB51406,"Escala 1/50",MLB,0,MLB51406
NULL,MLB32253,Cavalos,MLB,0,MLB32253
NULL,MLB40280,"Quadros Decorativos",MLB,0,MLB40280
NULL,MLB63963,Psicólogo,MLB,0,MLB63963
NULL,MLB31484,Jaquetas,MLB,0,MLB31484
NULL,MLB8068,Menina,MLB,0,MLB8068
NULL,MLB5451,Outros,MLB,0,MLB5451
NULL,MLB60698,Leadership,MLB,0,MLB60698
NULL,MLB112680,Outros,MLB,0,MLB112680
NULL,MLB28130,Conjuntos,MLB,0,MLB28130
NULL,MLB51744,Schuco,MLB,0,MLB51744
NULL,MLB109306,Quadros,MLB,0,MLB109306
NULL,MLB63962,Podólogo,MLB,0,MLB63962
NULL,MLB40288,"Navalhas Antigas",MLB,0,MLB40288
NULL,MLB32302,Aves,MLB,0,MLB32302
NULL,MLB5450,"Insumos e Acessórios",MLB,0,MLB5450
NULL,MLB15726,"450W a 540W",MLB,0,MLB15726
NULL,MLB103636,Recarregáveis,MLB,0,MLB103636
NULL,MLB40601,Outros,MLB,0,MLB40601
NULL,MLB109318,Outros,MLB,0,MLB109318
NULL,MLB63961,"Planos de Saúde",MLB,0,MLB63961
NULL,MLB5462,"Móveis Antigos",MLB,0,MLB5462
NULL,MLB51664,"Outras Marcas",MLB,0,MLB51664
NULL,MLB30166,Outros,MLB,0,MLB30166
