NULL,MLB107349,"Fisher Price",MLB,0,MLB86701,1,1
NULL,MLB15304,"Até 140W",MLB,0,MLB11559,1,1
NULL,MLB107352,Dican,MLB,0,MLB86701,1,1
NULL,MLB64127,Lojas,MLB,0,MLB63965,1,1
NULL,MLB40270,Receivers,MLB,0,MLB5474,1,1
NULL,MLB60701,"Outras Marcas",MLB,0,MLB9526,0,1
NULL,MLB40264,"Pintura e Artes Plásticas",MLB,0,MLB5464,1,1
NULL,MLB86707,"Com Video",MLB,0,MLB5364,0,1
NULL,MLB15310,"Acima de 2500W",MLB,0,MLB11559,1,1
NULL,MLB63966,"Confecção e Alfaiate",MLB,0,MLB63965,1,1
NULL,MLB9162,"Peças e Acessórios",MLB,0,MLB5474,0,1
NULL,MLB40333,Outros,MLB,0,MLB5464,1,1
NULL,MLB15305,"800W a 1000W",MLB,0,MLB11559,1,1
NULL,MLB40359,Válvulas,MLB,0,MLB9162,1,1
NULL,MLB107362,Summer,MLB,0,MLB86707,1,1
NULL,MLB49258,"Suporte Técnico",MLB,0,MLB1540,0,1
NULL,MLB103647,Recarregáveis,MLB,0,MLB60701,1,1
NULL,MLB107366,Sony,MLB,0,MLB86707,1,1
NULL,MLB22520,"Outras Marcas",MLB,0,MLB22507,1,1
NULL,MLB85877,"Até  50 Litros",MLB,0,MLB1092,1,1
NULL,MLB40246,Museu,MLB,0,MLB5464,1,1
NULL,MLB51430,Norscot,MLB,0,MLB22507,1,1
NULL,MLB103607,"Não Recarregáveis",MLB,0,MLB60701,1,1
NULL,MLB30181,Outros,MLB,0,MLB5454,1,1
NULL,MLB85886,"Acima de 150 Litros",MLB,0,MLB1092,1,1
NULL,MLB107361,Powerpack,MLB,0,MLB86707,1,1
NULL,MLB40245,"História da Arte",MLB,0,MLB5464,1,1
NULL,MLB22517,Matchbox,MLB,0,MLB22507,1,1
NULL,MLB60676,Leadership,MLB,0,MLB9526,0,1
NULL,MLB85887,"60 a 140 Litros",MLB,0,MLB1092,1,1
NULL,MLB30206,"Máquinas de Costura",MLB,0,MLB5454,1,1
NULL,MLB40263,Fotografia,MLB,0,MLB5464,1,1
NULL,MLB107348,"Outras Marcas",MLB,0,MLB86707,1,1
NULL,MLB103646,Recarregáveis,MLB,0,MLB60676,1,1
NULL,MLB22515,Maisto,MLB,0,MLB22507,1,1
NULL,MLB1094,Alimentos,MLB,0,MLB1091,1,1
NULL,MLB40265,"Desenho e Arte Decorativa",MLB,0,MLB5464,1,1
NULL,MLB103606,"Não Recarregáveis",MLB,0,MLB60676,1,1
NULL,MLB51412,Harpy,MLB,0,MLB22507,1,1
NULL,MLB1093,"Acessórios para Aquários",MLB,0,MLB1091,0,1
NULL,MLB1370,Gravuras,MLB,0,MLB1368,0,1
NULL,MLB22508,Corgi,MLB,0,MLB22507,1,1
NULL,MLB85876,"Válvula Reguladora De Co2",MLB,0,MLB1093,1,1
NULL,MLB47623,Xilogravuras,MLB,0,MLB1370,1,1
NULL,MLB103404,Energizer,MLB,0,MLB9526,0,1
NULL,MLB22437,"Escala 1/87",MLB,0,MLB11986,0,1
NULL,MLB85874,Termômetros,MLB,0,MLB1093,1,1
NULL,MLB47608,Serigrafias,MLB,0,MLB1370,1,1
NULL,MLB103645,Recarregáveis,MLB,0,MLB103404,1,1
NULL,MLB103605,"Não Recarregáveis",MLB,0,MLB103404,1,1
NULL,MLB32282,Termostatos,MLB,0,MLB1093,1,1
NULL,MLB60679,Ecomania,MLB,0,MLB9526,0,1
NULL,MLB7136,Outros,MLB,0,MLB1370,1,1
NULL,MLB49230,"Áudio, Vídeo e Câmera",MLB,0,MLB49258,1,1
NULL,MLB15282,"550W a 790W",MLB,0,MLB11559,1,1
NULL,MLB47615,Potenciômetros,MLB,0,MLB9162,1,1
NULL,MLB47625,Litogravuras,MLB,0,MLB1370,1,1
NULL,MLB47624,"Gravuras em Metal",MLB,0,MLB1370,1,1
NULL,MLB108960,Vogue,MLB,0,MLB8379,1,1
NULL,MLB40356,Outros,MLB,0,MLB9162,1,1
NULL,MLB32300,Skimmers,MLB,0,MLB1093,1,1
NULL,MLB108959,"Tom Ford",MLB,0,MLB8379,1,1
NULL,MLB51750,Schuco,MLB,0,MLB22437,1,1
NULL,MLB103644,Recarregáveis,MLB,0,MLB60679,1,1
NULL,MLB47622,Caricaturas,MLB,0,MLB1370,1,1
NULL,MLB40362,Knobs,MLB,0,MLB9162,1,1
NULL,MLB85872,Resfriadores,MLB,0,MLB1093,1,1
NULL,MLB103604,"Não Recarregáveis",MLB,0,MLB60679,1,1
NULL,MLB40355,Dial,MLB,0,MLB9162,1,1
NULL,MLB85873,"Plantas Aquáticas",MLB,0,MLB1093,1,1
NULL,MLB30182,"Máquinas de Bordar",MLB,0,MLB5454,1,1
NULL,MLB103359,Duracell,MLB,0,MLB9526,0,1
NULL,MLB47619,"Capacitores e Condensadores",MLB,0,MLB9162,1,1
NULL,MLB32299,Plantas,MLB,0,MLB1093,1,1
NULL,MLB30200,Manequins,MLB,0,MLB5454,1,1
NULL,MLB15309,"450W a 540W",MLB,0,MLB11559,1,1
NULL,MLB40285,"Ferramentas e Materiais",MLB,0,MLB1368,0,1
NULL,MLB107346,Motorola,MLB,0,MLB86707,1,1
NULL,MLB32301,Outros,MLB,0,MLB1093,1,1
NULL,MLB47606,Antenas,MLB,0,MLB9162,1,1
NULL,MLB49089,Bordados,MLB,0,MLB5454,1,1
NULL,MLB109358,Outros,MLB,0,MLB40285,1,1
NULL,MLB107367,Infant,MLB,0,MLB86707,1,1
NULL,MLB103643,Recarregáveis,MLB,0,MLB103359,1,1
